// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B44087
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
13128	11.440948	-1.450310	-1.518062	2.590162	0.509243	1.515811	-0.902690	-0.068831	-0.009411	-0.532227	-0.380859	-0.070801	0.713882	0.126691	-0.662607	0.187816	NaN	NaN	NaN	NaN	NaN	NaN
13129	11.227570	-2.466697	-1.473380	2.969163	-0.468039	1.380110	-0.559319	-0.087072	-0.089723	-0.532227	-0.380859	-0.068604	0.714023	0.125062	-0.663396	0.185573	NaN	NaN	NaN	NaN	NaN	NaN
13130	11.197456	-2.600993	-1.762088	3.271540	-0.495232	1.336521	-0.021447	-0.210142	-0.146750	-0.525391	-0.380859	-0.068604	0.713472	0.125659	-0.664080	0.184842	NaN	NaN	NaN	NaN	NaN	NaN
13131	11.673239	-2.733124	-2.590042	4.079232	-0.238348	1.752163	0.266482	-0.309893	-0.119157	-0.518555	-0.383057	-0.066406	0.712377	0.127280	-0.664875	0.185093	NaN	NaN	NaN	NaN	NaN	NaN
13132	12.312664	-2.963168	-3.864652	5.332396	0.148548	2.305935	0.319641	-0.284369	-0.052971	-0.520752	-0.383057	-0.055664	0.711273	0.128849	-0.665563	0.185781	NaN	NaN	NaN	NaN	NaN	NaN
13133	12.618748	-2.532553	-4.969824	6.120866	1.038133	2.508146	0.277465	-0.316748	0.028642	-0.516357	-0.380615	-0.060059	0.710005	0.130024	-0.666462	0.186588	NaN	NaN	NaN	NaN	NaN	NaN
13134	13.171236	-1.241848	-4.068039	4.723781	1.854018	3.064456	0.046208	-0.394695	0.118181	-0.514160	-0.380615	-0.055908	0.708545	0.130154	-0.667902	0.186900	NaN	NaN	NaN	NaN	NaN	NaN
13135	16.007238	-0.290378	0.271032	0.477782	1.084109	6.155588	-0.500582	-0.112249	0.128787	-0.512207	-0.371582	-0.062500	0.708365	0.128043	-0.668863	0.185597	NaN	NaN	NaN	NaN	NaN	NaN
13136	18.188224	-1.021179	5.402909	-3.729588	-1.535866	8.755465	-0.775181	0.490540	-0.017626	-0.505127	-0.378418	-0.062256	0.710508	0.124892	-0.667832	0.183250	NaN	NaN	NaN	NaN	NaN	NaN
13137	17.312502	-1.363397	7.743748	-5.654574	-2.885286	8.110683	0.055517	0.478898	-0.303503	-0.502686	-0.383057	-0.066406	0.712340	0.125652	-0.665901	0.182641	NaN	NaN	NaN	NaN	NaN	NaN
13138	16.236538	0.749437	8.542803	-7.258489	-1.483049	6.988500	0.321287	-0.071130	-0.600206	-0.500244	-0.383057	-0.062012	0.712443	0.128851	-0.665486	0.181523	NaN	NaN	NaN	NaN	NaN	NaN
13139	16.509793	-2.221889	7.864419	-5.300943	-3.935696	7.385241	-0.354146	0.275535	-0.667067	-0.497803	-0.387451	-0.066162	0.714181	0.129547	-0.664404	0.178131	NaN	NaN	NaN	NaN	NaN	NaN
13140	11.216826	-4.030130	5.661316	-2.739721	-5.102260	2.043518	-0.066541	0.827135	-0.405496	-0.486572	-0.385254	-0.074951	0.717322	0.129910	-0.661246	0.176992	NaN	NaN	NaN	NaN	NaN	NaN
13141	8.745565	-2.550163	2.713142	-0.806987	-2.737787	-0.746122	0.208515	-0.017857	-0.222683	-0.490967	-0.387451	-0.066162	0.717317	0.131399	-0.660992	0.176859	NaN	NaN	NaN	NaN	NaN	NaN
13142	12.393628	-1.397191	0.230544	1.154656	-0.395392	2.601712	0.390163	-0.575317	-0.244779	-0.479736	-0.387451	-0.066162	0.715368	0.134107	-0.662551	0.176887	NaN	NaN	NaN	NaN	NaN	NaN
13143	12.915856	0.990030	2.137924	-1.563673	0.949009	3.188250	0.118810	0.247681	-0.192985	-0.477051	-0.391846	-0.076660	0.716272	0.134942	-0.661442	0.176745	NaN	NaN	NaN	NaN	NaN	NaN
13144	11.598545	-0.214952	3.206097	-2.038100	-0.690187	2.028807	-0.356462	0.498495	-0.213856	-0.472656	-0.389648	-0.076904	0.718344	0.133923	-0.659830	0.175131	NaN	NaN	NaN	NaN	NaN	NaN
13145	10.995344	-0.016307	3.204883	-2.114959	-0.560390	1.429282	0.189589	0.222331	-0.287351	-0.472656	-0.389648	-0.072510	0.719194	0.135347	-0.658684	0.174862	NaN	NaN	NaN	NaN	NaN	NaN
13146	12.004660	1.606367	1.829822	-1.475195	1.532915	2.250246	0.193715	0.024200	-0.297727	-0.465820	-0.391846	-0.078857	0.719399	0.136994	-0.658231	0.174441	NaN	NaN	NaN	NaN	NaN	NaN
13147	12.991506	2.249351	1.300142	-1.186086	2.385322	3.165470	-0.001910	0.101941	-0.144408	-0.468018	-0.394287	-0.083008	0.719855	0.137363	-0.657779	0.173973	NaN	NaN	NaN	NaN	NaN	NaN
13148	11.151268	2.232199	1.894215	-1.818758	1.995470	1.395861	-0.343620	0.357830	-0.009339	-0.461182	-0.391846	-0.078857	0.721272	0.135837	-0.656787	0.173050	NaN	NaN	NaN	NaN	NaN	NaN
13149	10.637410	0.983032	1.257271	-0.732075	1.118224	0.860419	-0.434541	-0.032740	0.054348	-0.461182	-0.389648	-0.091797	0.721404	0.134109	-0.657328	0.171785	NaN	NaN	NaN	NaN	NaN	NaN
13150	10.230620	0.518879	0.842420	-0.197524	0.855541	0.428089	-0.437909	-0.018192	0.119328	-0.461426	-0.387451	-0.087646	0.721531	0.132144	-0.657854	0.170759	NaN	NaN	NaN	NaN	NaN	NaN
13151	8.957621	-1.048327	0.443896	0.719384	-0.475990	-0.824311	-0.723735	0.132737	0.165928	-0.456787	-0.382813	-0.094238	0.722293	0.128863	-0.658110	0.169051	NaN	NaN	NaN	NaN	NaN	NaN
13152	7.750383	-2.680586	0.197713	1.517480	-1.936132	-1.986980	-0.493315	0.067136	0.166633	-0.449951	-0.387451	-0.100342	0.722686	0.126468	-0.658396	0.168068	NaN	NaN	NaN	NaN	NaN	NaN
13153	6.384526	-1.611694	1.262346	-0.002209	-1.485231	-3.274545	-0.230012	0.046564	0.172720	-0.452148	-0.387451	-0.104736	0.722832	0.125018	-0.658541	0.167952	NaN	NaN	NaN	NaN	NaN	NaN
13154	6.464290	-1.980639	0.709453	0.646746	-1.583949	-3.233471	-0.248816	-0.100128	0.150801	-0.452393	-0.382813	-0.104736	0.722528	0.123698	-0.659211	0.167611	NaN	NaN	NaN	NaN	NaN	NaN
13155	5.737937	-1.757211	1.247122	0.002352	-1.644249	-3.908159	-0.190108	0.058494	0.145763	-0.449951	-0.387451	-0.106689	0.722709	0.122471	-0.659260	0.167535	NaN	NaN	NaN	NaN	NaN	NaN
13156	5.093943	-2.144212	1.666337	-0.275509	-2.207154	-4.485855	-0.169240	0.076738	0.127349	-0.454590	-0.383057	-0.106934	0.722956	0.121367	-0.659208	0.167480	NaN	NaN	NaN	NaN	NaN	NaN
13157	5.148161	-2.095637	1.621354	-0.252132	-2.134172	-4.436278	0.030306	-0.000816	0.079241	-0.445313	-0.385254	-0.102539	0.722862	0.121206	-0.659245	0.167855	NaN	NaN	NaN	NaN	NaN	NaN
13158	5.248267	-2.001582	1.330021	-0.016485	-1.920962	-4.369414	0.050357	0.027790	0.054288	-0.440674	-0.385254	-0.115479	0.722874	0.121177	-0.659141	0.168230	NaN	NaN	NaN	NaN	NaN	NaN
13159	4.935796	-2.303604	1.158894	0.242598	-2.151612	-4.682053	0.145849	0.109897	0.042870	-0.440918	-0.385254	-0.104736	0.723106	0.121460	-0.658659	0.168922	NaN	NaN	NaN	NaN	NaN	NaN
13160	4.712028	-2.491528	1.174264	0.297191	-2.344491	-4.892845	0.263879	0.102840	0.035130	-0.436279	-0.380615	-0.106934	0.723251	0.122204	-0.658090	0.169976	NaN	NaN	NaN	NaN	NaN	NaN
13161	5.019416	-2.577401	0.866783	0.646952	-2.270653	-4.615147	0.426566	0.024647	0.018499	-0.438477	-0.385254	-0.108887	0.723047	0.123654	-0.657660	0.171451	NaN	NaN	NaN	NaN	NaN	NaN
13162	5.293784	-2.333499	0.716688	0.717845	-1.961808	-4.370353	0.538850	0.050550	0.002243	-0.434082	-0.382813	-0.104736	0.722873	0.125543	-0.657020	0.173258	NaN	NaN	NaN	NaN	NaN	NaN
13163	5.151246	-2.157484	0.680880	0.682854	-1.796533	-4.524983	0.613926	0.089210	-0.011235	-0.438721	-0.382813	-0.102539	0.722781	0.127710	-0.656167	0.175280	NaN	NaN	NaN	NaN	NaN	NaN
13164	5.142462	-1.901873	0.322334	0.915604	-1.414423	-4.585165	0.769683	0.019071	-0.043777	-0.429443	-0.382813	-0.106934	0.722382	0.130610	-0.655397	0.177654	NaN	NaN	NaN	NaN	NaN	NaN
13165	5.266233	-1.334586	-0.117540	1.091260	-0.704301	-4.536206	0.847838	-0.032536	-0.064640	-0.429443	-0.385010	-0.100342	0.721766	0.133902	-0.654724	0.180168	NaN	NaN	NaN	NaN	NaN	NaN
13166	5.385629	-0.933026	-0.260871	1.061889	-0.270639	-4.451462	0.828027	-0.043659	-0.086620	-0.422607	-0.382813	-0.102539	0.721138	0.137203	-0.654078	0.182531	NaN	NaN	NaN	NaN	NaN	NaN
13167	5.499169	-0.577613	-0.243549	0.902003	0.048243	-4.352113	0.838305	-0.066018	-0.103750	-0.422607	-0.382813	-0.100342	0.720428	0.140614	-0.653486	0.184843	NaN	NaN	NaN	NaN	NaN	NaN
13168	5.548492	-0.119580	-0.174493	0.638328	0.425610	-4.313424	0.867240	-0.110292	-0.113649	-0.415771	-0.385010	-0.100342	0.719554	0.144202	-0.653001	0.187184	NaN	NaN	NaN	NaN	NaN	NaN
13169	5.791757	0.322607	0.043498	0.256439	0.730377	-4.063671	0.832252	-0.168263	-0.115157	-0.408691	-0.389648	-0.085205	0.718499	0.147718	-0.652750	0.189356	NaN	NaN	NaN	NaN	NaN	NaN
13170	6.102872	0.340326	-0.048334	0.343297	0.799725	-3.762418	0.735119	-0.236697	-0.130434	-0.413574	-0.382813	-0.087646	0.717299	0.151000	-0.652809	0.191106	NaN	NaN	NaN	NaN	NaN	NaN
13171	6.596876	0.007615	-0.550579	0.964515	0.763864	-3.308216	0.714639	-0.325699	-0.146024	-0.406494	-0.389648	-0.087402	0.715823	0.154339	-0.653191	0.192659	NaN	NaN	NaN	NaN	NaN	NaN
13172	7.363438	-0.463773	-1.039766	1.655590	0.621805	-2.574681	0.723393	-0.398354	-0.184417	-0.402100	-0.387207	-0.083252	0.714133	0.157905	-0.653778	0.194048	NaN	NaN	NaN	NaN	NaN	NaN
13173	8.478077	-1.177386	-1.490551	2.452282	0.275111	-1.482241	0.847492	-0.417771	-0.214445	-0.404541	-0.382813	-0.079102	0.712291	0.162026	-0.654283	0.195712	NaN	NaN	NaN	NaN	NaN	NaN
13174	9.897233	-1.814786	-1.706020	3.028949	-0.097180	-0.067168	1.001657	-0.430637	-0.231283	-0.402100	-0.387207	-0.070313	0.710284	0.166760	-0.654645	0.197809	NaN	NaN	NaN	NaN	NaN	NaN
13175	11.507195	-2.332812	-1.901395	3.543321	-0.364744	1.535645	1.108497	-0.415138	-0.237217	-0.392578	-0.396240	-0.072021	0.708215	0.171871	-0.654826	0.200237	NaN	NaN	NaN	NaN	NaN	NaN
13176	12.843258	-2.424027	-2.057445	3.793836	-0.299947	2.859135	1.163490	-0.333785	-0.221890	-0.385986	-0.387207	-0.063965	0.706329	0.177040	-0.654646	0.202965	NaN	NaN	NaN	NaN	NaN	NaN
13177	13.804293	-1.869622	-1.939571	3.452324	0.152917	3.820873	1.103607	-0.282520	-0.198299	-0.388184	-0.391602	-0.063721	0.704610	0.181860	-0.654350	0.205616	NaN	NaN	NaN	NaN	NaN	NaN
13178	14.320628	-0.834741	-1.375512	2.441882	0.743127	4.370194	0.956351	-0.268930	-0.153982	-0.383545	-0.393799	-0.055176	0.703007	0.186000	-0.654172	0.207950	NaN	NaN	NaN	NaN	NaN	NaN
13179	14.390628	0.179572	-1.152222	1.691013	1.461509	4.451058	0.645494	-0.218756	-0.079823	-0.376709	-0.391602	-0.059326	0.701763	0.188746	-0.654205	0.209568	NaN	NaN	NaN	NaN	NaN	NaN
13180	14.103500	0.982302	-1.827318	1.773371	2.463046	4.115739	0.342369	-0.333150	-0.044885	-0.381348	-0.391602	-0.055176	0.700393	0.190435	-0.654978	0.210211	NaN	NaN	NaN	NaN	NaN	NaN
13181	13.610317	2.225241	-2.528883	1.615874	3.835983	3.576175	0.112504	-0.365835	-0.030653	-0.374512	-0.393799	-0.054932	0.699111	0.191303	-0.656124	0.210114	NaN	NaN	NaN	NaN	NaN	NaN
13182	13.090264	2.630296	-3.598178	2.220909	4.700994	3.000910	-0.160396	-0.473417	-0.017711	-0.367920	-0.387207	-0.055176	0.697726	0.191289	-0.657934	0.209068	NaN	NaN	NaN	NaN	NaN	NaN
13183	13.688437	1.638060	-4.110839	3.171897	4.125669	3.598987	-0.264684	-0.539664	-0.042651	-0.372314	-0.389404	-0.055176	0.696238	0.191059	-0.660064	0.207521	NaN	NaN	NaN	NaN	NaN	NaN
13184	16.160906	0.431655	-2.345693	2.397006	2.202883	6.195585	-0.134659	-0.418239	-0.020280	-0.370117	-0.387207	-0.059570	0.695003	0.191082	-0.661645	0.206602	NaN	NaN	NaN	NaN	NaN	NaN
13185	18.074052	-0.023643	1.361200	-0.420566	-0.118491	8.307296	0.039659	0.135638	0.112363	-0.372314	-0.389404	-0.061523	0.695290	0.190697	-0.661255	0.207242	NaN	NaN	NaN	NaN	NaN	NaN
13186	18.544261	-0.133917	5.150419	-3.489696	-2.178530	8.989157	0.281873	0.544875	0.287127	-0.372559	-0.382568	-0.066162	0.696519	0.190155	-0.659344	0.209686	NaN	NaN	NaN	NaN	NaN	NaN
13187	18.176700	-0.518491	8.758952	-6.261168	-4.378027	8.869120	0.622359	0.532407	0.560020	-0.367920	-0.384766	-0.063965	0.697079	0.189904	-0.657377	0.214181	NaN	NaN	NaN	NaN	NaN	NaN
13188	16.783146	0.638770	8.883014	-7.028788	-3.465603	7.495557	0.897741	0.261711	0.782270	-0.370361	-0.380371	-0.068359	0.696234	0.190171	-0.656240	0.220098	NaN	NaN	NaN	NaN	NaN	NaN
13189	12.488035	1.946696	6.999801	-6.360420	-1.507720	3.071764	0.527828	0.569697	0.733067	-0.372559	-0.382568	-0.066162	0.696777	0.188963	-0.654377	0.224911	NaN	NaN	NaN	NaN	NaN	NaN
13190	8.505483	-0.251064	3.600720	-2.472102	-1.623108	-1.059096	0.123802	0.457357	0.585613	-0.377197	-0.380371	-0.074707	0.697491	0.186955	-0.653200	0.227782	NaN	NaN	NaN	NaN	NaN	NaN
13191	9.315128	-1.055039	0.886739	0.238187	-0.677648	-0.423603	0.483892	-0.385131	0.388202	-0.376953	-0.385010	-0.065918	0.695328	0.187801	-0.654363	0.230345	NaN	NaN	NaN	NaN	NaN	NaN
13192	12.070873	-0.328918	1.423944	-0.558867	-0.169965	2.332285	0.104078	-0.324795	0.277757	-0.379395	-0.380371	-0.070557	0.693843	0.187620	-0.655638	0.231341	NaN	NaN	NaN	NaN	NaN	NaN
13193	11.155593	-1.160248	3.014281	-1.440983	-1.778217	1.573281	-0.328772	0.580676	0.361383	-0.377197	-0.378174	-0.076904	0.695626	0.184612	-0.654351	0.232051	NaN	NaN	NaN	NaN	NaN	NaN
13194	9.141424	-1.623531	4.114664	-2.138853	-2.870063	-0.309026	0.078786	0.524640	0.478122	-0.376953	-0.385010	-0.078857	0.696708	0.182704	-0.652879	0.234450	NaN	NaN	NaN	NaN	NaN	NaN
13195	11.018955	-1.179639	2.777323	-1.223729	-1.538602	1.441532	0.249960	-0.067976	0.505679	-0.379395	-0.380371	-0.079102	0.695655	0.181993	-0.653295	0.236956	NaN	NaN	NaN	NaN	NaN	NaN
13196	12.831814	-1.074574	0.990853	0.225262	-0.234086	3.098011	0.119146	0.136393	0.419708	-0.377197	-0.375977	-0.085693	0.695491	0.180867	-0.653066	0.238924	NaN	NaN	NaN	NaN	NaN	NaN
13197	11.975022	-1.207659	1.753864	-0.347230	-0.793763	2.319276	-0.129166	0.537698	0.315994	-0.381836	-0.378174	-0.085449	0.696976	0.178733	-0.651645	0.240078	NaN	NaN	NaN	NaN	NaN	NaN
13198	11.725326	-2.362567	1.994045	0.125768	-1.850432	2.170683	0.067759	0.276458	0.154348	-0.379395	-0.380371	-0.089844	0.697628	0.178126	-0.650744	0.241079	NaN	NaN	NaN	NaN	NaN	NaN
13199	10.584711	-1.711195	1.804020	-0.104617	-1.302284	0.981374	0.304707	0.303750	0.018067	-0.381348	-0.387207	-0.087402	0.698315	0.178754	-0.649344	0.242396	NaN	NaN	NaN	NaN	NaN	NaN
13200	8.937589	-1.280188	1.717038	-0.313497	-1.062708	-0.689097	0.241031	0.265145	-0.069553	-0.374756	-0.380371	-0.091797	0.699041	0.179492	-0.648070	0.243168	NaN	NaN	NaN	NaN	NaN	NaN
13201	7.980690	-0.237529	2.346542	-1.440475	-0.669807	-1.643818	0.375429	0.171313	-0.136417	-0.381592	-0.385010	-0.095947	0.699417	0.181028	-0.646903	0.244054	NaN	NaN	NaN	NaN	NaN	NaN
13202	7.307264	0.810947	1.830552	-1.633707	0.397651	-2.425028	0.237116	0.096606	-0.168128	-0.378906	-0.391846	-0.093750	0.699716	0.182275	-0.646129	0.244315	NaN	NaN	NaN	NaN	NaN	NaN
13203	6.938283	1.095614	1.182003	-1.274334	0.951068	-2.869431	0.084652	0.061555	-0.171914	-0.376709	-0.389404	-0.091553	0.700041	0.183042	-0.645666	0.244036	NaN	NaN	NaN	NaN	NaN	NaN
13204	6.917209	1.207851	1.284965	-1.414287	0.973405	-2.883757	-0.026510	0.039216	-0.176188	-0.376709	-0.389404	-0.100098	0.700404	0.183462	-0.645406	0.243365	NaN	NaN	NaN	NaN	NaN	NaN
13205	6.546576	1.370286	1.397493	-1.607900	0.997082	-3.246958	-0.081818	0.076666	-0.161790	-0.376709	-0.394043	-0.097900	0.700917	0.183594	-0.645100	0.242597	NaN	NaN	NaN	NaN	NaN	NaN
13206	6.055348	1.539366	1.340991	-1.674553	1.113756	-3.747165	-0.154980	0.054359	-0.135711	-0.376465	-0.400879	-0.101807	0.701397	0.183415	-0.644979	0.241667	NaN	NaN	NaN	NaN	NaN	NaN
13207	5.798806	1.633325	1.226777	-1.641483	1.229111	-4.016680	-0.258674	0.024225	-0.096804	-0.376709	-0.394043	-0.104248	0.701822	0.182781	-0.645130	0.240508	NaN	NaN	NaN	NaN	NaN	NaN
13208	6.017667	1.304796	0.999338	-1.251431	1.113240	-3.803685	-0.358720	-0.026864	-0.064719	-0.374023	-0.400879	-0.106201	0.702138	0.181756	-0.645602	0.239094	NaN	NaN	NaN	NaN	NaN	NaN
13209	5.795521	1.370174	0.986546	-1.285759	1.154968	-4.028953	-0.389117	0.038008	-0.047812	-0.378662	-0.398438	-0.110596	0.702664	0.180488	-0.645901	0.237696	NaN	NaN	NaN	NaN	NaN	NaN
13210	5.405254	1.484123	0.937647	-1.324764	1.242645	-4.427578	-0.465588	0.039445	-0.046308	-0.376465	-0.400879	-0.112549	0.703262	0.178947	-0.646278	0.236060	NaN	NaN	NaN	NaN	NaN	NaN
13211	5.447210	1.515801	0.834974	-1.248967	1.336739	-4.397881	-0.504551	0.035402	-0.054480	-0.383545	-0.391846	-0.114990	0.703884	0.177297	-0.646711	0.234260	NaN	NaN	NaN	NaN	NaN	NaN
13212	5.405337	1.488750	0.653024	-1.076493	1.418823	-4.456516	-0.632195	0.093991	-0.039536	-0.376465	-0.396240	-0.119141	0.704789	0.175081	-0.647088	0.232155	NaN	NaN	NaN	NaN	NaN	NaN
13213	5.341091	1.127021	0.214556	-0.505695	1.360303	-4.546066	-0.731728	0.057063	-0.001725	-0.381104	-0.398682	-0.125488	0.705606	0.172431	-0.647743	0.229820	NaN	NaN	NaN	NaN	NaN	NaN
13214	5.546290	1.221819	0.029756	-0.384484	1.567132	-4.367384	-0.772387	-0.005360	0.031702	-0.381104	-0.391846	-0.127930	0.706210	0.169601	-0.648678	0.227420	NaN	NaN	NaN	NaN	NaN	NaN
13215	5.619033	1.152225	-0.227783	-0.118913	1.660554	-4.318923	-0.903807	0.023544	0.055532	-0.381104	-0.391846	-0.136475	0.706977	0.166191	-0.649675	0.224693	NaN	NaN	NaN	NaN	NaN	NaN
13216	5.416858	1.015780	-0.318925	0.029711	1.579805	-4.523152	-0.986734	0.053146	0.060649	-0.374512	-0.389648	-0.140869	0.707890	0.162436	-0.650644	0.221739	NaN	NaN	NaN	NaN	NaN	NaN
13217	5.162177	0.719415	-0.241245	0.114039	1.267391	-4.752594	-1.049421	0.009014	0.056991	-0.383545	-0.391846	-0.145020	0.708693	0.158515	-0.651825	0.218521	NaN	NaN	NaN	NaN	NaN	NaN
13218	5.207028	0.580129	-0.196916	0.155081	1.134049	-4.696209	-1.090584	-0.050350	0.062293	-0.376953	-0.378418	-0.149658	0.709312	0.154492	-0.653241	0.215140	NaN	NaN	NaN	NaN	NaN	NaN
13219	5.491339	0.330914	-0.393605	0.466446	1.048152	-4.417964	-1.184231	-0.109555	0.073811	-0.385986	-0.380615	-0.154053	0.709771	0.150156	-0.654961	0.211435	NaN	NaN	NaN	NaN	NaN	NaN
13220	5.663215	0.184230	-0.818935	0.914620	1.142688	-4.277859	-1.238114	-0.154749	0.078757	-0.388428	-0.380615	-0.164551	0.710094	0.145657	-0.656871	0.207535	NaN	NaN	NaN	NaN	NaN	NaN
13221	6.344882	0.185414	-0.766783	0.897262	1.180906	-3.593344	-1.245919	-0.227216	0.098896	-0.390869	-0.373779	-0.164795	0.710132	0.141132	-0.659041	0.203614	NaN	NaN	NaN	NaN	NaN	NaN
13222	7.627482	-0.004370	-0.614598	0.902987	1.068077	-2.289389	-1.243197	-0.232152	0.128914	-0.388428	-0.374023	-0.177734	0.710096	0.136518	-0.661215	0.199802	NaN	NaN	NaN	NaN	NaN	NaN
13223	8.816104	-0.137197	-0.645360	1.030229	1.083064	-1.099216	-1.281982	-0.147672	0.143143	-0.395508	-0.367188	-0.177979	0.710319	0.131628	-0.663115	0.195956	NaN	NaN	NaN	NaN	NaN	NaN
13224	10.518587	-0.619810	-0.662477	1.320132	0.834811	0.628769	-1.364154	-0.126290	0.133945	-0.391357	-0.360352	-0.184570	0.710647	0.126451	-0.664979	0.191817	NaN	NaN	NaN	NaN	NaN	NaN
13225	12.656793	-1.346531	-0.811771	1.838892	0.464267	2.799583	-1.348091	-0.103624	0.093432	-0.393799	-0.355957	-0.188965	0.711043	0.121437	-0.666695	0.187585	NaN	NaN	NaN	NaN	NaN	NaN
13226	13.108725	-1.529119	-0.896937	1.993981	0.371089	3.258949	-1.141486	0.037955	0.020034	-0.391357	-0.353760	-0.195557	0.711829	0.117266	-0.667638	0.183867	NaN	NaN	NaN	NaN	NaN	NaN
13227	12.311674	-1.255238	-1.000095	1.934175	0.564403	2.438579	-0.795384	0.005836	-0.027446	-0.393799	-0.351318	-0.195557	0.712328	0.114511	-0.668339	0.181104	NaN	NaN	NaN	NaN	NaN	NaN
13228	12.807394	-1.529106	-1.209612	2.245266	0.433730	2.938832	-0.387531	-0.181993	-0.066259	-0.394043	-0.342285	-0.200195	0.711997	0.113508	-0.669305	0.179464	NaN	NaN	NaN	NaN	NaN	NaN
13229	13.180925	-2.152916	-1.780689	3.019813	0.112714	3.317837	-0.248783	-0.082352	-0.073381	-0.389404	-0.344727	-0.202148	0.711921	0.112932	-0.669791	0.178312	NaN	NaN	NaN	NaN	NaN	NaN
13230	13.190842	-3.704704	-2.940537	4.701790	-0.853287	3.360579	-0.223195	-0.007354	-0.040821	-0.396484	-0.340088	-0.204590	0.712055	0.112272	-0.669998	0.177411	NaN	NaN	NaN	NaN	NaN	NaN
13231	13.243646	-4.027058	-3.158625	5.027428	-1.066655	3.422700	-0.019756	-0.067843	-0.029426	-0.403320	-0.340088	-0.200195	0.711858	0.112350	-0.670253	0.177190	NaN	NaN	NaN	NaN	NaN	NaN
13232	12.745704	-3.394822	-4.039160	5.549304	-0.193193	2.815079	0.108325	-0.102233	0.019600	-0.407715	-0.344727	-0.200195	0.711434	0.112752	-0.670537	0.177561	NaN	NaN	NaN	NaN	NaN	NaN
13233	12.745622	-2.006549	-5.402353	6.210116	1.623826	2.615507	0.286994	-0.277933	0.086795	-0.407715	-0.342529	-0.197998	0.710254	0.113718	-0.671332	0.178664	NaN	NaN	NaN	NaN	NaN	NaN
13234	14.412775	0.427817	-3.919843	3.879180	3.420707	4.206112	0.070742	-0.345753	0.132027	-0.410400	-0.335693	-0.198242	0.708931	0.113827	-0.672576	0.179169	NaN	NaN	NaN	NaN	NaN	NaN
13235	16.599790	1.335666	0.629087	-0.589208	2.655230	6.629186	-0.662132	0.180273	0.109929	-0.414795	-0.337891	-0.204590	0.709804	0.110937	-0.672602	0.177421	NaN	NaN	NaN	NaN	NaN	NaN
13236	17.752773	-0.198527	4.520387	-3.439713	-0.116782	8.181420	-0.702544	0.624797	-0.054847	-0.410400	-0.333496	-0.211182	0.712332	0.108065	-0.670976	0.175204	NaN	NaN	NaN	NaN	NaN	NaN
13237	17.559974	-0.657021	8.055364	-6.414035	-1.905334	8.322971	-0.079616	0.498705	-0.350749	-0.414795	-0.337891	-0.221680	0.714344	0.108510	-0.669090	0.173944	NaN	NaN	NaN	NaN	NaN	NaN
13238	16.686041	-1.409968	8.811433	-6.752650	-3.014513	7.604737	-0.065872	0.364667	-0.592503	-0.410156	-0.335693	-0.221680	0.716108	0.109931	-0.667525	0.171800	NaN	NaN	NaN	NaN	NaN	NaN
13239	14.788169	-4.445662	6.470620	-3.411600	-5.133743	5.754185	0.036678	0.457217	-0.529760	-0.414551	-0.342529	-0.221680	0.718057	0.111426	-0.665573	0.170264	NaN	NaN	NaN	NaN	NaN	NaN
13240	10.611833	-4.582887	3.706411	-0.976967	-4.621579	1.369333	0.324802	0.335957	-0.210915	-0.414795	-0.337891	-0.219482	0.719169	0.113000	-0.663977	0.170770	NaN	NaN	NaN	NaN	NaN	NaN
13241	11.075616	-3.793824	0.403053	1.794294	-2.582389	1.471663	0.447616	-0.228617	-0.107879	-0.421631	-0.340332	-0.221680	0.718239	0.115152	-0.664365	0.171728	NaN	NaN	NaN	NaN	NaN	NaN
13242	13.415958	-1.259560	1.224065	0.166971	-0.392566	3.711021	0.625282	-0.126812	-0.166793	-0.414795	-0.340332	-0.213135	0.717595	0.118052	-0.664190	0.173128	NaN	NaN	NaN	NaN	NaN	NaN
13243	11.982676	0.165714	3.475782	-2.514505	-0.140693	2.408203	0.225384	0.466968	-0.184927	-0.418945	-0.351563	-0.221436	0.719163	0.119060	-0.662220	0.173479	NaN	NaN	NaN	NaN	NaN	NaN
13244	10.724794	-0.436771	3.428042	-2.252726	-0.799525	1.198636	0.338717	0.234617	-0.245783	-0.423584	-0.346924	-0.219238	0.719946	0.120879	-0.660940	0.173851	NaN	NaN	NaN	NaN	NaN	NaN
13245	12.142993	0.661276	2.381071	-1.636125	0.714645	2.449907	0.602257	-0.117183	-0.267741	-0.425781	-0.346924	-0.217285	0.719417	0.124023	-0.660685	0.174797	NaN	NaN	NaN	NaN	NaN	NaN
