// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B44081
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
13155	4.543712	-0.566143	4.116807	0.630427	0.193504	-3.690675	-0.191697	-0.082365	-0.396604	-0.267090	-0.410400	-0.426514	0.896372	0.065846	-0.352298	0.260899	NaN	NaN	NaN	NaN	NaN	NaN
13156	4.891645	-0.737884	3.761169	1.145313	0.288909	-3.711554	-0.146184	-0.033860	-0.325954	-0.267090	-0.406006	-0.432861	0.896787	0.065778	-0.352542	0.259155	NaN	NaN	NaN	NaN	NaN	NaN
13157	5.007120	-0.840418	3.603077	1.366247	0.287219	-3.745515	-0.125509	0.031757	-0.277191	-0.267090	-0.410400	-0.428467	0.897244	0.065631	-0.352485	0.257683	NaN	NaN	NaN	NaN	NaN	NaN
13158	4.869551	-0.923526	3.540886	1.366132	0.170144	-3.879052	-0.108506	0.089551	-0.258962	-0.253418	-0.412598	-0.428467	0.897773	0.065453	-0.352146	0.256346	NaN	NaN	NaN	NaN	NaN	NaN
13159	4.625776	-0.998382	3.497195	1.286593	0.012559	-4.070784	-0.090170	0.135912	-0.247909	-0.249023	-0.410400	-0.430664	0.898360	0.065279	-0.351585	0.255100	NaN	NaN	NaN	NaN	NaN	NaN
13160	4.309614	-1.019045	3.553301	1.075734	-0.155536	-4.239916	-0.080133	0.172779	-0.222653	-0.255615	-0.412598	-0.432861	0.898976	0.065058	-0.350847	0.254002	NaN	NaN	NaN	NaN	NaN	NaN
13161	3.932129	-1.101008	3.508831	0.917376	-0.369549	-4.520467	-0.061769	0.200745	-0.195297	-0.248779	-0.414795	-0.432617	0.899597	0.064836	-0.349973	0.253063	NaN	NaN	NaN	NaN	NaN	NaN
13162	3.768730	-1.195905	3.615288	0.809428	-0.549573	-4.545183	-0.033993	0.226483	-0.165066	-0.248779	-0.417236	-0.428467	0.900215	0.064654	-0.348953	0.252320	NaN	NaN	NaN	NaN	NaN	NaN
13163	3.756065	-1.210658	3.709464	0.764317	-0.593844	-4.483804	-0.000038	0.240013	-0.127834	-0.244141	-0.419434	-0.432617	0.900796	0.064541	-0.347845	0.251804	NaN	NaN	NaN	NaN	NaN	NaN
13164	3.795086	-1.201262	3.841344	0.718152	-0.606126	-4.361221	0.026354	0.231488	-0.082843	-0.246582	-0.419434	-0.434814	0.901296	0.064481	-0.346751	0.251538	NaN	NaN	NaN	NaN	NaN	NaN
13165	3.795541	-1.117496	3.945754	0.627020	-0.561542	-4.288612	0.051951	0.216661	-0.062823	-0.239746	-0.419434	-0.432617	0.901735	0.064519	-0.345703	0.251397	NaN	NaN	NaN	NaN	NaN	NaN
13166	3.789922	-1.068288	3.985656	0.587415	-0.530890	-4.266221	0.062796	0.204666	-0.055442	-0.235107	-0.423828	-0.426025	0.902140	0.064609	-0.344692	0.251308	NaN	NaN	NaN	NaN	NaN	NaN
13167	3.969326	-1.087651	4.128495	0.638045	-0.512681	-4.040942	0.037933	0.191486	-0.002860	-0.232910	-0.421631	-0.432617	0.902463	0.064512	-0.343794	0.251405	NaN	NaN	NaN	NaN	NaN	NaN
13168	4.226975	-1.228703	4.208843	0.835437	-0.547323	-3.804871	0.046734	0.184115	0.045917	-0.230469	-0.426025	-0.428223	0.902709	0.064381	-0.342928	0.251738	NaN	NaN	NaN	NaN	NaN	NaN
13169	4.498304	-1.450671	4.481965	0.969750	-0.701723	-3.410004	0.140076	0.157886	0.089622	-0.228027	-0.430664	-0.425781	0.902823	0.064628	-0.342082	0.252417	NaN	NaN	NaN	NaN	NaN	NaN
13170	4.847455	-1.334883	4.901738	0.902080	-0.576025	-2.872860	0.247596	0.144257	0.143570	-0.232666	-0.428223	-0.432373	0.902810	0.065287	-0.341173	0.253521	NaN	NaN	NaN	NaN	NaN	NaN
13171	5.268113	-1.212484	5.316090	0.884112	-0.416358	-2.294117	0.326293	0.162148	0.129971	-0.230225	-0.430664	-0.427979	0.902815	0.066300	-0.340084	0.254700	NaN	NaN	NaN	NaN	NaN	NaN
13172	6.153287	-1.048364	5.981878	1.001841	-0.107190	-1.226091	0.366627	0.162445	0.047047	-0.223633	-0.430664	-0.425781	0.902911	0.067636	-0.338908	0.255576	NaN	NaN	NaN	NaN	NaN	NaN
13173	7.577583	-0.996835	6.773598	1.453219	0.284508	0.291877	0.331834	0.112781	-0.021865	-0.218994	-0.432861	-0.421631	0.903018	0.068994	-0.337982	0.256061	NaN	NaN	NaN	NaN	NaN	NaN
13174	8.625215	-1.140752	7.080156	2.042228	0.494815	1.205873	0.227971	0.098729	0.003451	-0.216553	-0.435059	-0.421387	0.903104	0.069859	-0.337254	0.256482	NaN	NaN	NaN	NaN	NaN	NaN
13175	8.319330	-1.563192	7.037191	2.106885	0.012397	0.991836	0.239918	0.139109	0.026099	-0.218750	-0.439697	-0.421387	0.903222	0.070688	-0.336342	0.257037	NaN	NaN	NaN	NaN	NaN	NaN
13176	7.482682	-1.855445	7.391205	1.542579	-0.702353	0.731988	0.359690	0.116717	-0.003795	-0.216309	-0.441895	-0.412842	0.903297	0.072136	-0.335360	0.257652	NaN	NaN	NaN	NaN	NaN	NaN
13177	7.787022	-1.784737	7.993506	1.382486	-0.718488	1.380684	0.429229	-0.024895	0.005866	-0.216309	-0.439697	-0.412842	0.903093	0.074064	-0.334936	0.258372	NaN	NaN	NaN	NaN	NaN	NaN
13178	9.100276	-1.674119	8.351411	1.977390	-0.214501	2.492092	0.400443	-0.137678	0.062437	-0.220947	-0.439697	-0.415039	0.902634	0.075914	-0.335071	0.259260	NaN	NaN	NaN	NaN	NaN	NaN
13179	10.145074	-1.653194	8.562497	2.517451	0.148549	3.325511	0.344988	-0.138221	0.125385	-0.216309	-0.441895	-0.406250	0.902109	0.077407	-0.335310	0.260335	NaN	NaN	NaN	NaN	NaN	NaN
13180	10.374726	-1.587978	9.044873	2.353085	0.127045	3.840633	0.309233	-0.163641	0.115870	-0.218506	-0.444092	-0.410645	0.901566	0.078789	-0.335699	0.261299	NaN	NaN	NaN	NaN	NaN	NaN
13181	10.180121	-1.188720	9.576324	1.704242	0.187990	4.109021	0.261956	-0.296326	0.069679	-0.216309	-0.444092	-0.399902	0.900874	0.080207	-0.336735	0.261919	NaN	NaN	NaN	NaN	NaN	NaN
13182	9.790351	-1.061013	9.742389	1.262612	0.043479	3.982041	0.157714	-0.416418	0.036870	-0.213623	-0.453125	-0.401855	0.900063	0.081369	-0.338428	0.262170	NaN	NaN	NaN	NaN	NaN	NaN
13183	9.252278	-1.587258	10.363131	0.799786	-0.869384	4.120103	0.086065	-0.491113	0.004451	-0.218262	-0.450928	-0.399658	0.899190	0.082359	-0.340542	0.262119	NaN	NaN	NaN	NaN	NaN	NaN
13184	10.383820	-2.418530	10.891988	1.592995	-1.322496	5.287686	0.107988	-0.533888	0.040164	-0.218262	-0.448730	-0.395508	0.898183	0.083444	-0.342825	0.262249	NaN	NaN	NaN	NaN	NaN	NaN
13185	13.476632	-3.008867	10.574547	3.970683	-0.482726	7.113453	0.285552	-0.430789	0.151988	-0.213867	-0.448730	-0.395508	0.897125	0.084997	-0.344463	0.263225	NaN	NaN	NaN	NaN	NaN	NaN
13186	15.311023	-2.299243	10.227082	4.899668	0.945819	8.059232	0.574256	-0.356578	0.175266	-0.218018	-0.457520	-0.397461	0.896034	0.087709	-0.345389	0.264833	NaN	NaN	NaN	NaN	NaN	NaN
13187	14.354170	-0.576766	9.902520	3.557935	2.051007	7.145165	0.738147	-0.222900	0.056255	-0.215576	-0.459961	-0.386719	0.895246	0.091180	-0.345449	0.266244	NaN	NaN	NaN	NaN	NaN	NaN
13188	10.856226	1.272109	10.055840	0.330789	2.027313	4.897023	0.871541	-0.012745	-0.091239	-0.215332	-0.468994	-0.386475	0.894943	0.095224	-0.344310	0.267319	NaN	NaN	NaN	NaN	NaN	NaN
13189	6.917697	2.644171	11.051648	-3.367908	1.111776	3.009373	0.876062	0.108648	-0.165297	-0.217773	-0.464355	-0.377930	0.894927	0.099249	-0.342588	0.268120	NaN	NaN	NaN	NaN	NaN	NaN
13190	3.874933	3.043387	12.006471	-5.956142	-0.229721	1.715695	0.679221	0.170945	-0.069365	-0.212891	-0.475586	-0.379883	0.894975	0.102146	-0.340885	0.269043	NaN	NaN	NaN	NaN	NaN	NaN
13191	2.523076	2.516933	12.073265	-6.503947	-1.306338	0.885746	0.492963	0.091189	0.122157	-0.214844	-0.482422	-0.375244	0.894713	0.103988	-0.339892	0.270459	NaN	NaN	NaN	NaN	NaN	NaN
13192	3.046371	1.711073	11.557740	-5.429509	-1.611336	0.850962	0.387835	-0.071971	0.383509	-0.217041	-0.484619	-0.381592	0.893872	0.105137	-0.339897	0.272782	NaN	NaN	NaN	NaN	NaN	NaN
13193	4.705349	1.102699	10.789244	-3.642693	-1.169005	1.373383	0.387991	-0.159005	0.594153	-0.219238	-0.486816	-0.373047	0.892584	0.106045	-0.340404	0.275995	NaN	NaN	NaN	NaN	NaN	NaN
13194	6.158101	1.133587	10.546912	-2.643406	-0.468391	2.155501	0.569520	-0.115440	0.651929	-0.219238	-0.486816	-0.368896	0.891182	0.107604	-0.340486	0.279797	NaN	NaN	NaN	NaN	NaN	NaN
13195	6.799163	1.810291	10.577782	-2.664164	0.310443	2.605079	0.687871	-0.137336	0.592661	-0.221436	-0.486816	-0.370850	0.889742	0.109818	-0.340466	0.283516	NaN	NaN	NaN	NaN	NaN	NaN
13196	6.769346	2.357257	10.232982	-2.824945	0.832467	2.329022	0.596239	-0.183463	0.503334	-0.230469	-0.489014	-0.368652	0.888386	0.111842	-0.340721	0.286654	NaN	NaN	NaN	NaN	NaN	NaN
13197	6.395711	2.217276	9.809032	-2.757045	0.690911	1.761413	0.413363	-0.113417	0.516347	-0.230469	-0.489014	-0.368652	0.887220	0.112928	-0.340935	0.289571	NaN	NaN	NaN	NaN	NaN	NaN
13198	5.819982	1.374180	9.367170	-2.384852	-0.079213	1.041372	0.308814	-0.101485	0.594041	-0.239502	-0.491455	-0.370850	0.886012	0.113400	-0.341282	0.292660	NaN	NaN	NaN	NaN	NaN	NaN
13199	5.262275	0.499115	8.622882	-1.817478	-0.735810	0.109512	0.273795	-0.205160	0.640566	-0.243896	-0.493652	-0.364258	0.884567	0.113788	-0.342167	0.295831	NaN	NaN	NaN	NaN	NaN	NaN
13200	4.603558	0.067446	7.652043	-1.448304	-0.989810	-1.056335	0.310216	-0.258858	0.620947	-0.246094	-0.491455	-0.364502	0.883028	0.114448	-0.343214	0.298945	NaN	NaN	NaN	NaN	NaN	NaN
13201	4.287502	0.083365	6.875209	-1.243720	-0.812370	-1.847054	0.350053	-0.213982	0.585216	-0.248291	-0.495850	-0.357910	0.881583	0.115277	-0.343984	0.301989	NaN	NaN	NaN	NaN	NaN	NaN
13202	4.415362	0.132872	6.189892	-0.845905	-0.440570	-2.268274	0.323365	-0.164776	0.549785	-0.255127	-0.495850	-0.360107	0.880283	0.115973	-0.344548	0.304859	NaN	NaN	NaN	NaN	NaN	NaN
13203	4.737211	0.024427	5.578707	-0.279862	-0.126239	-2.500406	0.248499	-0.124167	0.530094	-0.257324	-0.493652	-0.360107	0.879117	0.116311	-0.345037	0.307531	NaN	NaN	NaN	NaN	NaN	NaN
13204	4.786254	-0.189766	4.988899	0.183247	-0.018687	-2.898977	0.162731	-0.061436	0.502841	-0.266113	-0.498047	-0.357910	0.878144	0.116222	-0.345359	0.309971	NaN	NaN	NaN	NaN	NaN	NaN
13205	4.707507	-0.391678	4.527429	0.501063	-0.007269	-3.288845	0.139196	0.026175	0.467055	-0.268555	-0.495850	-0.357910	0.877386	0.115953	-0.345314	0.312261	NaN	NaN	NaN	NaN	NaN	NaN
13206	4.527791	-0.436228	4.302073	0.543421	-0.016628	-3.575427	0.173498	0.115256	0.429934	-0.266357	-0.495850	-0.362061	0.876815	0.115761	-0.344797	0.314499	NaN	NaN	NaN	NaN	NaN	NaN
13207	4.451093	-0.215386	4.214294	0.408503	0.170269	-3.695252	0.216173	0.175994	0.411180	-0.270752	-0.500488	-0.355713	0.876348	0.115691	-0.343939	0.316760	NaN	NaN	NaN	NaN	NaN	NaN
13208	4.295650	0.125798	4.138175	0.148487	0.405769	-3.862375	0.205505	0.203196	0.358436	-0.266357	-0.493652	-0.360107	0.876013	0.115622	-0.342940	0.318787	NaN	NaN	NaN	NaN	NaN	NaN
13209	4.082889	0.332387	4.082122	-0.068021	0.498892	-4.051555	0.142707	0.230126	0.265266	-0.275391	-0.493652	-0.357910	0.875904	0.115393	-0.341874	0.320310	NaN	NaN	NaN	NaN	NaN	NaN
13210	3.866940	0.428537	4.078945	-0.242055	0.481730	-4.201628	0.064256	0.252301	0.161031	-0.272949	-0.498047	-0.359863	0.876044	0.114964	-0.340770	0.321257	NaN	NaN	NaN	NaN	NaN	NaN
13211	3.762407	0.366917	4.037914	-0.231305	0.412844	-4.301687	0.002868	0.269918	0.084480	-0.270752	-0.498047	-0.364258	0.876369	0.114367	-0.339648	0.321771	NaN	NaN	NaN	NaN	NaN	NaN
13212	3.746263	0.268210	3.945903	-0.119733	0.379717	-4.379637	-0.035043	0.272051	0.033484	-0.277588	-0.498047	-0.366455	0.876801	0.113688	-0.338542	0.322000	NaN	NaN	NaN	NaN	NaN	NaN
13213	3.822996	0.185933	3.793746	0.065305	0.429266	-4.441111	-0.047881	0.285164	0.009120	-0.270752	-0.498047	-0.366455	0.877299	0.112972	-0.337390	0.322105	NaN	NaN	NaN	NaN	NaN	NaN
13214	3.862880	0.171406	3.692182	0.160637	0.491523	-4.491409	-0.056510	0.300794	-0.015086	-0.270752	-0.498047	-0.370605	0.877866	0.112234	-0.336164	0.322100	NaN	NaN	NaN	NaN	NaN	NaN
13215	3.886216	0.189137	3.632853	0.204976	0.551917	-4.522185	-0.033817	0.298169	-0.043523	-0.270996	-0.491455	-0.368652	0.878459	0.111647	-0.334902	0.322003	NaN	NaN	NaN	NaN	NaN	NaN
13216	3.959698	0.424784	3.620283	0.115556	0.783482	-4.489261	-0.024355	0.303128	-0.085935	-0.270996	-0.491455	-0.368652	0.879122	0.111164	-0.333572	0.321741	NaN	NaN	NaN	NaN	NaN	NaN
13217	4.228021	0.581175	3.735284	0.124712	0.997824	-4.231018	-0.080893	0.328571	-0.144138	-0.264404	-0.489014	-0.377197	0.879949	0.110489	-0.332194	0.321138	NaN	NaN	NaN	NaN	NaN	NaN
13218	4.744480	0.601417	4.001641	0.288732	1.170517	-3.694567	-0.182483	0.350079	-0.195365	-0.266602	-0.484619	-0.375244	0.880947	0.109417	-0.330850	0.320155	NaN	NaN	NaN	NaN	NaN	NaN
13219	5.520886	0.583090	4.225709	0.652525	1.462772	-3.022162	-0.284722	0.366670	-0.217510	-0.264404	-0.486816	-0.377441	0.882058	0.107903	-0.329587	0.318909	NaN	NaN	NaN	NaN	NaN	NaN
13220	6.128811	0.393298	4.495868	1.007680	1.525346	-2.424341	-0.352483	0.377570	-0.227756	-0.262207	-0.482422	-0.383789	0.883234	0.106091	-0.328371	0.317513	NaN	NaN	NaN	NaN	NaN	NaN
13221	6.331914	0.184876	4.696245	1.177862	1.404477	-2.143135	-0.365133	0.409852	-0.266213	-0.260010	-0.484619	-0.388184	0.884523	0.104232	-0.327014	0.315938	NaN	NaN	NaN	NaN	NaN	NaN
13222	6.299188	0.070880	5.233512	0.984433	1.110744	-1.758407	-0.348270	0.498817	-0.366545	-0.249023	-0.477783	-0.386230	0.886097	0.102471	-0.325176	0.313992	NaN	NaN	NaN	NaN	NaN	NaN
13223	6.984537	0.008070	6.148112	0.999059	1.066308	-0.623141	-0.362695	0.510486	-0.451912	-0.244385	-0.479980	-0.388184	0.887819	0.100765	-0.323267	0.311643	NaN	NaN	NaN	NaN	NaN	NaN
13224	8.262972	-0.089034	6.718778	1.569126	1.420956	0.624993	-0.394142	0.421343	-0.342025	-0.246582	-0.477783	-0.394775	0.889231	0.098880	-0.321848	0.309685	NaN	NaN	NaN	NaN	NaN	NaN
13225	8.936385	-0.136400	6.730222	2.025261	1.737396	1.052537	-0.330342	0.354070	-0.091248	-0.246826	-0.473389	-0.396973	0.890106	0.096978	-0.320756	0.308905	NaN	NaN	NaN	NaN	NaN	NaN
13226	8.806283	0.029687	6.925572	1.764376	1.771117	1.108164	-0.239477	0.357867	0.069100	-0.247314	-0.462158	-0.401611	0.890691	0.095217	-0.319577	0.308989	NaN	NaN	NaN	NaN	NaN	NaN
13227	8.612476	0.600127	7.464576	1.042446	1.969959	1.380489	-0.186455	0.359537	0.041231	-0.242676	-0.464355	-0.407715	0.891292	0.093733	-0.318300	0.309027	NaN	NaN	NaN	NaN	NaN	NaN
13228	8.963912	1.243156	7.911571	0.656653	2.522998	1.921591	-0.184759	0.278305	-0.053164	-0.236084	-0.459717	-0.410156	0.891906	0.092533	-0.317330	0.308614	NaN	NaN	NaN	NaN	NaN	NaN
13229	9.988539	1.522681	8.566256	0.790929	3.043040	3.055275	-0.291062	0.179452	-0.041987	-0.245117	-0.457520	-0.410156	0.892392	0.090993	-0.316977	0.308029	NaN	NaN	NaN	NaN	NaN	NaN
13230	10.696977	1.196996	9.226565	1.079712	2.933943	4.015315	-0.372382	0.069575	0.074361	-0.245361	-0.453125	-0.414551	0.892559	0.089074	-0.317284	0.307789	NaN	NaN	NaN	NaN	NaN	NaN
13231	10.207352	1.042472	9.427627	0.744924	2.532775	3.868939	-0.353098	-0.107867	0.107665	-0.245361	-0.450684	-0.418945	0.892381	0.087462	-0.318374	0.307642	NaN	NaN	NaN	NaN	NaN	NaN
13232	9.119501	1.290532	9.817003	-0.310845	2.078569	3.483440	-0.371746	-0.240412	0.075648	-0.245605	-0.446289	-0.423340	0.892046	0.086021	-0.320062	0.307270	NaN	NaN	NaN	NaN	NaN	NaN
13233	8.190316	1.472784	10.483494	-1.385332	1.549916	3.409729	-0.427762	-0.303948	0.081303	-0.250244	-0.437256	-0.425781	0.891619	0.084418	-0.322126	0.306796	NaN	NaN	NaN	NaN	NaN	NaN
13234	7.727506	1.653555	11.585826	-2.424389	1.104487	3.956179	-0.594904	-0.435958	0.058834	-0.248047	-0.437256	-0.427734	0.891075	0.082308	-0.325016	0.305901	NaN	NaN	NaN	NaN	NaN	NaN
13235	10.402526	1.329740	11.842810	-0.861404	2.099302	5.842425	-0.821972	-0.546808	-0.026129	-0.252930	-0.430664	-0.430176	0.890557	0.079493	-0.328712	0.304200	NaN	NaN	NaN	NaN	NaN	NaN
13236	14.528382	0.024279	11.389597	2.507546	3.255893	8.184743	-0.911164	-0.446109	-0.067288	-0.262207	-0.419434	-0.441162	0.890280	0.076192	-0.332064	0.302209	NaN	NaN	NaN	NaN	NaN	NaN
13237	14.045000	-2.025893	10.794434	3.616159	1.604003	7.572210	-1.045965	-0.469942	0.031513	-0.262451	-0.412598	-0.434814	0.889839	0.072162	-0.335761	0.300407	NaN	NaN	NaN	NaN	NaN	NaN
13238	10.297115	-3.750936	10.644011	2.340292	-1.513248	5.208179	-0.984942	-0.350357	0.162099	-0.264893	-0.405762	-0.447998	0.889353	0.068001	-0.338863	0.299331	NaN	NaN	NaN	NaN	NaN	NaN
13239	6.481174	-4.362766	11.351691	-0.067266	-4.029537	3.365230	-0.788151	-0.105179	0.224774	-0.265137	-0.401367	-0.456543	0.889101	0.064242	-0.340602	0.298935	NaN	NaN	NaN	NaN	NaN	NaN
13240	3.953534	-4.498104	11.985968	-1.903600	-5.504841	2.253764	-0.549783	0.071372	0.304049	-0.270020	-0.394531	-0.463135	0.888943	0.061142	-0.341213	0.299358	NaN	NaN	NaN	NaN	NaN	NaN
13241	3.582462	-4.289855	12.360161	-2.480253	-5.577861	2.301192	-0.209592	0.140183	0.334220	-0.265625	-0.390137	-0.461182	0.888746	0.059398	-0.341023	0.300508	NaN	NaN	NaN	NaN	NaN	NaN
13242	5.083913	-3.505139	12.529432	-2.146425	-4.218776	3.329366	-0.005787	0.094283	0.201935	-0.270020	-0.390137	-0.465332	0.888607	0.058855	-0.340683	0.301410	NaN	NaN	NaN	NaN	NaN	NaN
13243	6.396006	-2.627479	12.185770	-1.680918	-2.734172	3.825653	-0.048500	0.090666	-0.015575	-0.268066	-0.385498	-0.471924	0.888801	0.058498	-0.340365	0.301266	NaN	NaN	NaN	NaN	NaN	NaN
13244	6.038977	-2.395591	11.762477	-1.776085	-2.578802	3.254800	-0.159135	0.165903	-0.198126	-0.263428	-0.385498	-0.467529	0.889430	0.057847	-0.339820	0.300150	NaN	NaN	NaN	NaN	NaN	NaN
13245	4.728278	-2.538236	11.559817	-2.347584	-3.267882	2.280220	-0.178860	0.111216	-0.259458	-0.272461	-0.383301	-0.471924	0.890061	0.057293	-0.339535	0.298706	NaN	NaN	NaN	NaN	NaN	NaN
13246	4.066916	-2.405072	10.911891	-2.444988	-3.284439	1.351005	-0.066890	0.048528	-0.296557	-0.265869	-0.378906	-0.478516	0.890607	0.057395	-0.339344	0.297273	NaN	NaN	NaN	NaN	NaN	NaN
13247	4.083439	-1.720728	10.487007	-2.580137	-2.596892	0.967467	0.001158	-0.011952	-0.305068	-0.270508	-0.378906	-0.476318	0.891040	0.057904	-0.339324	0.295895	NaN	NaN	NaN	NaN	NaN	NaN
13248	4.693010	-1.098722	9.886069	-2.231828	-1.625021	0.833631	-0.050990	-0.172738	-0.345225	-0.270264	-0.381104	-0.476318	0.891273	0.058486	-0.340079	0.294207	NaN	NaN	NaN	NaN	NaN	NaN
13249	5.038490	-0.738544	8.830934	-1.641976	-0.865035	0.210922	-0.109582	-0.288930	-0.399769	-0.275146	-0.374268	-0.478516	0.891401	0.059071	-0.341425	0.292137	NaN	NaN	NaN	NaN	NaN	NaN
13250	4.619168	-0.446595	7.799422	-1.483062	-0.537601	-0.875206	-0.118495	-0.309034	-0.414935	-0.272949	-0.372070	-0.480713	0.891514	0.059671	-0.342862	0.289980	NaN	NaN	NaN	NaN	NaN	NaN
13251	3.910220	-0.168297	6.900613	-1.560034	-0.394722	-2.044352	-0.095299	-0.311589	-0.425679	-0.272949	-0.374268	-0.478516	0.891624	0.060395	-0.344276	0.287809	NaN	NaN	NaN	NaN	NaN	NaN
13252	3.577854	0.020318	6.107948	-1.418622	-0.173822	-2.879742	-0.108840	-0.321870	-0.423216	-0.268311	-0.374268	-0.482910	0.891711	0.061070	-0.345748	0.285623	NaN	NaN	NaN	NaN	NaN	NaN
13253	3.678341	0.060035	5.341277	-0.948359	0.123523	-3.397989	-0.158271	-0.314518	-0.381598	-0.275391	-0.367676	-0.487305	0.891759	0.061441	-0.347274	0.283534	NaN	NaN	NaN	NaN	NaN	NaN
13254	4.033168	-0.186197	4.719708	-0.251444	0.259179	-3.612177	-0.181817	-0.288142	-0.310868	-0.273438	-0.360840	-0.487549	0.891756	0.061547	-0.348730	0.281730	NaN	NaN	NaN	NaN	NaN	NaN
13255	4.509082	-0.383866	4.241355	0.409466	0.447476	-3.640140	-0.171675	-0.231807	-0.238425	-0.275635	-0.360840	-0.496094	0.891740	0.061492	-0.349946	0.280279	NaN	NaN	NaN	NaN	NaN	NaN
13256	4.811641	-0.617914	4.005619	0.847103	0.452357	-3.595255	-0.141586	-0.154625	-0.197105	-0.277832	-0.360840	-0.489746	0.891791	0.061390	-0.350782	0.279091	NaN	NaN	NaN	NaN	NaN	NaN
13257	4.843143	-0.808038	3.850375	1.054685	0.347481	-3.672553	-0.110604	-0.087195	-0.153666	-0.275635	-0.358643	-0.498291	0.891888	0.061256	-0.351293	0.278168	NaN	NaN	NaN	NaN	NaN	NaN
13258	4.622780	-0.980875	3.730943	1.083301	0.134606	-3.891498	-0.094747	-0.043074	-0.108057	-0.278076	-0.354004	-0.506836	0.891994	0.061052	-0.351593	0.277493	NaN	NaN	NaN	NaN	NaN	NaN
13259	4.200350	-1.160419	3.652811	0.971032	-0.184846	-4.213092	-0.084960	-0.005753	-0.061234	-0.271240	-0.354004	-0.502686	0.892096	0.060757	-0.351732	0.277052	NaN	NaN	NaN	NaN	NaN	NaN
13260	3.817472	-1.263757	3.630392	0.809640	-0.436438	-4.473780	-0.070793	0.043463	-0.018246	-0.269287	-0.345215	-0.498535	0.892222	0.060382	-0.351641	0.276845	NaN	NaN	NaN	NaN	NaN	NaN
13261	3.601122	-1.268823	3.691306	0.647691	-0.554160	-4.570824	-0.025942	0.075152	-0.005810	-0.273682	-0.349609	-0.504883	0.892371	0.060140	-0.351354	0.276780	NaN	NaN	NaN	NaN	NaN	NaN
13262	3.593692	-1.245132	3.719585	0.617387	-0.544292	-4.556941	0.026688	0.091533	-0.027672	-0.273926	-0.342773	-0.502930	0.892565	0.060150	-0.350910	0.276717	NaN	NaN	NaN	NaN	NaN	NaN
13263	3.752576	-1.175044	3.833719	0.613653	-0.447555	-4.373655	0.050059	0.122359	-0.058197	-0.271729	-0.342773	-0.509277	0.892846	0.060274	-0.350292	0.276565	NaN	NaN	NaN	NaN	NaN	NaN
13264	4.114196	-1.107645	3.944025	0.738575	-0.260565	-4.059825	0.066755	0.156976	-0.061566	-0.267334	-0.340576	-0.507324	0.893188	0.060431	-0.349490	0.276441	NaN	NaN	NaN	NaN	NaN	NaN
13265	4.279453	-1.012577	4.067379	0.725600	-0.142758	-3.868302	0.082250	0.184086	-0.071483	-0.269531	-0.340576	-0.513672	0.893585	0.060637	-0.348547	0.276304	NaN	NaN	NaN	NaN	NaN	NaN
13266	4.487611	-1.038705	4.170010	0.817313	-0.101213	-3.654093	0.083068	0.173323	-0.068200	-0.262939	-0.338379	-0.509521	0.893958	0.060856	-0.347647	0.276183	NaN	NaN	NaN	NaN	NaN	NaN
13267	4.536492	-1.024521	4.156769	0.858236	-0.062223	-3.634687	0.053150	0.154689	-0.040366	-0.262939	-0.333740	-0.513916	0.894268	0.060918	-0.346884	0.276126	NaN	NaN	NaN	NaN	NaN	NaN
13268	4.376067	-1.174708	4.064671	0.906518	-0.231635	-3.798038	0.094399	0.177520	-0.039742	-0.256348	-0.333740	-0.516113	0.894604	0.061132	-0.345958	0.276152	NaN	NaN	NaN	NaN	NaN	NaN
13269	4.387148	-1.333528	4.277921	0.887027	-0.423244	-3.619142	0.150565	0.192745	-0.026400	-0.256348	-0.333740	-0.518066	0.894928	0.061553	-0.344894	0.276337	NaN	NaN	NaN	NaN	NaN	NaN
13270	4.795067	-1.384386	4.590515	0.995102	-0.374545	-3.115562	0.173849	0.166015	0.028963	-0.258545	-0.333740	-0.522461	0.895123	0.062020	-0.343930	0.276804	NaN	NaN	NaN	NaN	NaN	NaN
13271	5.512934	-1.467382	4.828463	1.353393	-0.188801	-2.464738	0.171749	0.149141	0.053179	-0.256592	-0.327148	-0.520508	0.895254	0.062458	-0.343056	0.277368	NaN	NaN	NaN	NaN	NaN	NaN
13272	6.666691	-1.643130	5.361400	1.858744	0.030854	-1.301909	0.166768	0.165253	0.084997	-0.254150	-0.329346	-0.524658	0.895369	0.062798	-0.342121	0.278072	NaN	NaN	NaN	NaN	NaN	NaN
13273	7.890444	-1.867315	6.078839	2.331652	0.191623	0.047581	0.157859	0.208650	0.102779	-0.249756	-0.324951	-0.520508	0.895534	0.063006	-0.341014	0.278852	NaN	NaN	NaN	NaN	NaN	NaN
